0.750511,
0.803227,
0.476574,
0.638839,
0.955003,
0.821952,
0.794012,
0.824406,
0.893751,
0.882173,
0.862102,
0.734759,
0.734322,
0.618380,
0.830583,
0.792247,
0.821886,
0.929874,
0.731215,
0.837725,
0.881031,
0.837668,
0.847869,
0.799138,
0.817912,
0.818913,
0.714219,
0.695465,
0.696501,
0.865861,
0.888930,
0.803745,
0.655436,
0.635336,
0.741926,
0.661073,
0.872782,
0.872629,
0.768927,
0.685246,
0.420794,
0.674909,
0.839079,
0.697275,
0.782230,
0.790657,
0.734750,
0.519360,
0.596167,
0.628331,
0.712612,
0.848559,
0.780993,
0.591745,
0.636313,
0.531183,
0.762326,
0.898571,
0.730156,
0.750511,
0.803227,
0.476574,
0.638839,
0.955003,
0.821952,
0.794012,
0.824406,
0.893751,
0.882173,
0.862102,
0.734759,
0.734322,
0.618380,
0.830583,
0.792247,
0.821886,
0.929874,
0.731215,
0.837725,
0.881031,
0.837668,
0.847869,
0.799138,
0.817912,
0.818913,
0.714219,
0.695465,
0.696501,
0.865861,
0.888930,
0.803745,
0.655436,
0.635336,
0.741926,
0.661073,
0.872782,
0.872629,
0.768927,
0.685246,
0.420794,
0.674909,
0.839079,
0.697275,
0.782230,
0.790657,
0.734750,
0.519360,
0.596167,
0.628331,
0.712612,
0.848559,
0.780993,
0.591745,
0.636313,
0.531183,
0.762326,
0.898571,
0.730156,
0.214213,
0.165353,
-0.014057,
0.066510,
0.326494,
0.093015,
0.084418,
0.181161,
0.340975,
0.249767,
0.285668,
0.157578,
0.145277,
0.121918,
0.354867,
0.237032,
0.400210,
0.120053,
0.076924,
0.160065,
0.212053,
0.022966,
0.023291,
0.161798,
-0.002842,
0.196338,
0.058298,
0.069741,
0.340272,
0.343207,
0.145901,
0.059770,
0.188320,
0.339910,
0.050440,
0.214935,
0.241467,
0.055624,
-0.001085,
-0.061263,
0.130648,
0.143761,
0.226370,
0.021604,
0.174838,
-0.003894,
0.109326,
0.018838,
0.310074,
0.228070,
0.155747,
0.219459,
0.201952,
0.230134,
0.168270,
0.136701,
0.193909,
0.183781,
0.139130,
0.750511,
0.803227,
0.476574,
0.638839,
0.955003,
0.821952,
0.794012,
0.824406,
0.893751,
0.882173,
0.862102,
0.734759,
0.734322,
0.618380,
0.830583,
0.792247,
0.821886,
0.929874,
0.731215,
0.837725,
0.881031,
0.837668,
0.847869,
0.799138,
0.817912,
0.818913,
0.714219,
0.695465,
0.696501,
0.865861,
0.888930,
0.803745,
0.655436,
0.635336,
0.741926,
0.661073,
0.872782,
0.872629,
0.768927,
0.685246,
0.420794,
0.674909,
0.839079,
0.697275,
0.782230,
0.790657,
0.734750,
0.519360,
0.596167,
0.628331,
0.712612,
0.848559,
0.780993,
0.591745,
0.636313,
0.531183,
0.762326,
0.898571,
0.730156,
0.214213,
0.165353,
-0.014057,
0.066510,
0.326494,
0.093015,
0.084418,
0.181161,
0.340975,
0.249767,
0.285668,
0.157578,
0.145277,
0.121918,
0.354867,
0.237032,
0.400210,
0.120053,
0.076924,
0.160065,
0.212053,
0.022966,
0.023291,
0.161798,
-0.002842,
0.196338,
0.058298,
0.069741,
0.340272,
0.343207,
0.145901,
0.059770,
0.188320,
0.339910,
0.050440,
0.214935,
0.241467,
0.055624,
-0.001085,
-0.061263,
0.130648,
0.143761,
0.226370,
0.021604,
0.174838,
-0.003894,
0.109326,
0.018838,
0.310074,
0.228070,
0.155747,
0.219459,
0.201952,
0.230134,
0.168270,
0.136701,
0.193909,
0.183781,
0.139130
